p[0.093, -0.569, 0.01, 2.1, 2.25, 0]
p[0.094, -0.568, 0.01, 2.1, 2.25, 0]
p[0.097, -0.566, 0.01, 2.1, 2.25, 0]
p[0.099, -0.564, 0.01, 2.1, 2.25, 0]
p[0.102, -0.562, 0.01, 2.1, 2.25, 0]
p[0.104, -0.560, 0.01, 2.1, 2.25, 0]
p[0.102, -0.558, 0.01, 2.1, 2.25, 0]
p[0.098, -0.559, 0.01, 2.1, 2.25, 0]
p[0.095, -0.560, 0.01, 2.1, 2.25, 0]
p[0.092, -0.561, 0.01, 2.1, 2.25, 0]
p[0.089, -0.562, 0.01, 2.1, 2.25, 0]
p[0.085, -0.562, 0.01, 2.1, 2.25, 0]
p[0.082, -0.562, 0.01, 2.1, 2.25, 0]
p[0.078, -0.563, 0.01, 2.1, 2.25, 0]
p[0.075, -0.563, 0.01, 2.1, 2.25, 0]
p[0.073, -0.563, 0.01, 2.1, 2.25, 0]
p[0.045, -0.560, 0.01, 2.1, 2.25, 0]
p[0.153, -0.498, 0.01, 2.1, 2.25, 0]
p[0.157, -0.496, 0.01, 2.1, 2.25, 0]
p[0.159, -0.495, 0.01, 2.1, 2.25, 0]
p[0.162, -0.493, 0.01, 2.1, 2.25, 0]
p[0.165, -0.491, 0.01, 2.1, 2.25, 0]
p[0.167, -0.490, 0.01, 2.1, 2.25, 0]
p[0.169, -0.488, 0.01, 2.1, 2.25, 0]
p[0.170, -0.486, 0.01, 2.1, 2.25, 0]
p[0.172, -0.484, 0.01, 2.1, 2.25, 0]
p[0.174, -0.482, 0.01, 2.1, 2.25, 0]
p[0.175, -0.478, 0.01, 2.1, 2.25, 0]
p[0.177, -0.475, 0.01, 2.1, 2.25, 0]
p[0.178, -0.473, 0.01, 2.1, 2.25, 0]
p[0.178, -0.470, 0.01, 2.1, 2.25, 0]
p[0.178, -0.467, 0.01, 2.1, 2.25, 0]
p[0.178, -0.460, 0.01, 2.1, 2.25, 0]
p[0.178, -0.458, 0.01, 2.1, 2.25, 0]
p[0.178, -0.454, 0.01, 2.1, 2.25, 0]
p[0.177, -0.451, 0.01, 2.1, 2.25, 0]
p[0.176, -0.448, 0.01, 2.1, 2.25, 0]
p[0.174, -0.446, 0.01, 2.1, 2.25, 0]
p[0.173, -0.442, 0.01, 2.1, 2.25, 0]
p[0.171, -0.440, 0.01, 2.1, 2.25, 0]
p[0.169, -0.438, 0.01, 2.1, 2.25, 0]
p[0.166, -0.435, 0.01, 2.1, 2.25, 0]
p[0.164, -0.434, 0.01, 2.1, 2.25, 0]
p[0.162, -0.432, 0.01, 2.1, 2.25, 0]
p[0.159, -0.430, 0.01, 2.1, 2.25, 0]
p[0.157, -0.429, 0.01, 2.1, 2.25, 0]
p[0.154, -0.428, 0.01, 2.1, 2.25, 0]
p[0, -0.6, 0.1, 2.1, 2.25, 0]
